val,DN_TID,x,y,UFID,NAME,SCLS,FMTA
407.00000000000000000,DT_105,127.008,37.588721,ARB030000000002ZG,동소문동1가,,
92.00000000000000000,DT_106,126.981,37.579623,ARB0300000000060L,세종로,,
53984.00000000000000000,DT_107,126.923,37.593835,ARB030000000001VB,녹번동,,
25706.00000000000000000,DT_108,126.967,37.517453,ARB030000000001UA,노량진동,,
33433.00000000000000000,DT_109,127.029,37.684849,ARB030000000002L2,도봉동,,
135.00000000000000000,DT_110,126.990,37.569077,ARB030000000000N2,관수동,,
56.00000000000000000,DT_111,126.992,37.570408,ARB030000000001AQ,낙원동,,
2338.00000000000000000,DT_112,126.962,37.566814,ARB030000000001S8,냉천동,,
65732.00000000000000000,DT_113,126.914,37.506065,ARB030000000002BS,대림동,,
4.00000000000000000,DT_114,126.977,37.567731,ARB030000000006PA,신문로1가,,
11138.00000000000000000,DT_115,126.906,37.584168,ARB030000000005H1,상암동,,
5042.00000000000000000,DT_116,126.899,37.521685,ARB0300000000023K,당산동1가,,
13468.00000000000000000,DT_117,126.901,37.509101,ARB030000000000WB,구로동,,
20121.00000000000000000,DT_118,127.145,37.528264,ARB0300000000018O,길동,,
792.00000000000000000,DT_119,126.985,37.582684,ARB0300000000005K,가회동,,
161.00000000000000000,DT_120,126.986,37.569125,ARB030000000000O3,관철동,,
9522.00000000000000000,DT_121,127.027,37.523806,ARB030000000004EX,보광동,,
37209.00000000000000000,DT_122,127.037,37.629045,ARB0300000000047Q,미아동,,
17438.00000000000000000,DT_123,126.884,37.476685,ARB0300000000003I,가산동,,
5601.00000000000000000,DT_124,126.884,37.523427,ARB030000000003R9,목동,,
42657.00000000000000000,DT_125,127.057,37.571019,ARB0300000000021I,답십리동,,
1091.00000000000000000,DT_126,126.968,37.584506,ARB030000000006I3,신교동,,
570.00000000000000000,DT_127,126.983,37.558763,ARB030000000001L1,남창동,,
126.00000000000000000,DT_128,127.007,37.567783,ARB030000000000R6,광희동1가,,
26489.00000000000000000,DT_129,126.882,37.509946,ARB030000000000WB,구로동,,
21.00000000000000000,DT_130,126.991,37.560575,ARB030000000001IY,남산동2가,,
1.00000000000000000,DT_131,126.975,37.573123,ARB030000000001Q6,내수동,,
74513.00000000000000000,DT_132,127.017,37.488375,ARB0300000000048R,반포동,,
7585.00000000000000000,DT_133,127.020,37.552912,ARB0300000000015L,금호동2가,,
51529.00000000000000000,DT_134,127.070,37.570207,ARB0300000000021I,답십리동,,
1397.00000000000000000,DT_135,126.903,37.521632,ARB0300000000023K,당산동1가,,
35072.00000000000000000,DT_136,127.022,37.608592,ARB0300000000019P,길음동,,
23225.00000000000000000,DT_137,126.880,37.570720,ARB0300000000004J,가양동,,
77.00000000000000000,DT_138,126.980,37.570433,ARB030000000002AR,당주동,,
34894.00000000000000000,DT_139,126.839,37.491661,ARB0300000000009O,개봉동,,
34868.00000000000000000,DT_140,126.939,37.593026,ARB030000000001BR,남가좌동,,
51.00000000000000000,DT_141,126.992,37.572436,ARB030000000001AQ,낙원동,,
756.00000000000000000,DT_142,127.021,37.582918,ARB030000000004GZ,보문동2가,,
80631.00000000000000000,DT_143,127.080,37.651013,ARB030000000000JY,공릉동,,
193736.00000000000000000,DT_144,126.936,37.463201,ARB030000000000WB,구로동,,
976.00000000000000000,DT_145,126.940,37.538912,ARB030000000007N9,여의도동,,
9596.00000000000000000,DT_146,127.020,37.549782,ARB0300000000015L,금호동2가,,
27226.00000000000000000,DT_147,127.099,37.523924,ARB030000000000Q5,광장동,,
3181.00000000000000000,DT_148,127.022,37.588706,ARB030000000002VC,동선동2가,,
297.00000000000000000,DT_149,126.996,37.564204,ARB0300000000099X,을지로3가,,
4014.00000000000000000,DT_150,126.905,37.528300,ARB0300000000023K,당산동1가,,
443.00000000000000000,DT_151,127.000,37.562843,ARB0300000000087U,예관동,,
2958.00000000000000000,DT_152,126.903,37.534661,ARB0300000000027O,당산동5가,,
185.00000000000000000,DT_153,126.988,37.561729,ARB030000000003L3,명동2가,,
4877.00000000000000000,DT_154,126.995,37.524462,ARB030000000002TA,동빙고동,,
5995.00000000000000000,DT_155,126.959,37.577110,ARB030000000003UC,무악동,,
59940.00000000000000000,DT_156,126.852,37.494224,ARB0300000000009O,개봉동,,
29036.00000000000000000,DT_157,127.114,37.533207,ARB030000000000Q5,광장동,,
8807.00000000000000000,DT_158,126.840,37.480262,ARB030000000008CZ,오류동,,
2602.00000000000000000,DT_159,127.112,37.470812,ARB030000000005ZJ,세곡동,,
29.00000000000000000,DT_160,126.993,37.567818,ARB030000000000N2,관수동,,
4258.00000000000000000,DT_161,126.991,37.518622,ARB030000000005O8,서빙고동,,
2803.00000000000000000,DT_162,126.962,37.602520,ARB030000000000VA,구기동,,
19004.00000000000000000,DT_163,127.073,37.543253,ARB030000000005YI,성수동2가,,
19992.00000000000000000,DT_164,127.018,37.465934,ARB0300000000049S,방배동,,
57794.00000000000000000,DT_165,127.091,37.630496,ARB030000000000JY,공릉동,,
2.00000000000000000,DT_166,126.971,37.556556,ARB0300000000037P,동자동,,
1.00000000000000000,DT_167,126.798,37.543477,ARB030000000008AX,오곡동,,
827.00000000000000000,DT_168,126.922,37.542606,ARB0300000000029Q,당인동,,
36609.00000000000000000,DT_169,126.859,37.503168,ARB0300000000009O,개봉동,,
6546.00000000000000000,DT_170,126.821,37.494144,ARB030000000008I5,온수동,,
